Time (s),Pump 1 (uL/min),Pump 2 (uL/min)
64.9999974,369.7342939,430.2657061
65.08333073,369.9728732,430.0271268
65.16666406,370.2118189,429.7881811
65.24999739,370.4511279,429.5488721
65.33333072,370.6907976,429.3092024
65.41666405,370.9308248,429.0691752
65.49999738,371.1712064,428.8287936
65.58333071,371.4119396,428.5880604
65.66666404,371.6530214,428.3469786
65.74999737,371.8944495,428.1055505
65.8333307,372.1362204,427.8637796
65.91666403,372.3783308,427.6216692
65.99999736,372.6207785,427.3792215
66.08333069,372.86356,427.13644
66.16666402,373.1066726,426.8933274
66.24999735,373.3501131,426.6498869
66.33333068,373.5938788,426.4061212
66.41666401,373.8379663,426.1620337
66.49999734,374.0823736,425.9176264
66.58333067,374.3270967,425.6729033
66.666664,374.572133,425.427867
66.74999733,374.8174793,425.1825207
66.83333066,375.0631329,424.9368671
66.91666399,375.3090908,424.6909092
66.99999732,375.5553496,424.4446504
67.08333065,375.8019069,424.1980931
67.16666398,376.0487594,423.9512406
67.24999731,376.2959039,423.7040961
67.33333064,376.5433379,423.4566621
67.41666397,376.7910577,423.2089423
67.4999973,377.0390607,422.9609393
67.58333063,377.2873436,422.7126564
67.66666396,377.5359039,422.4640961
67.74999729,377.7847379,422.2152621
67.83333062,378.0338433,421.9661567
67.91666395,378.2832163,421.7167837
67.99999728,378.5328544,421.4671456
68.08333061,378.7827542,421.2172458
68.16666394,379.0329129,420.9670871
68.24999727,379.2833274,420.7166726
68.3333306,379.5339946,420.4660054
68.41666393,379.7849118,420.2150882
68.49999726,380.0360749,419.9639251
68.58333059,380.2874822,419.7125178
68.66666392,380.5391297,419.4608703
68.74999725,380.7910145,419.2089855
68.83333058,381.0431337,418.9568663
68.91666391,381.295484,418.704516
68.99999724,381.5480628,418.4519372
69.08333057,381.8008666,418.1991334
69.1666639,382.053892,417.946108
69.24999723,382.3071366,417.6928634
69.33333056,382.5605971,417.4394029
69.41666389,382.8142703,417.1857297
69.49999722,383.0681533,416.9318467
69.58333055,383.3222428,416.6777572
69.66666388,383.5765356,416.4234644
69.74999721,383.8310287,416.1689713
69.83333054,384.085719,415.914281
69.91666387,384.3406036,415.6593964
69.9999972,384.5956792,415.4043208
70.08333053,384.8509428,415.1490572
70.16666386,385.1063911,414.8936089
70.24999719,385.3620212,414.6379788
70.33333052,385.6178297,414.3821703
70.41666385,385.8738138,414.1261862
70.49999718,386.1299699,413.8700301
70.58333051,386.3862953,413.6137047
70.66666384,386.6427869,413.3572131
70.74999717,386.8994417,413.1005583
70.8333305,387.1562559,412.8437441
70.91666383,387.4132269,412.5867731
70.99999716,387.6703516,412.3296484
71.08333049,387.9276263,412.0723737
71.16666382,388.1850489,411.8149511
71.24999715,388.4426153,411.5573847
71.33333048,388.7003224,411.2996776
71.41666381,388.9581679,411.0418321
71.49999714,389.2161478,410.7838522
71.58333047,389.4742589,410.5257411
71.6666638,389.7324987,410.2675013
71.74999713,389.9908639,410.0091361
71.83333046,390.2493514,409.7506486
71.91666379,390.5079576,409.4920424
71.99999712,390.7666794,409.2333206
72.08333045,391.025514,408.974486
72.16666378,391.284458,408.715542
72.24999711,391.5435087,408.4564913
72.33333044,391.8026619,408.1973381
72.41666377,392.0619155,407.9380845
72.4999971,392.3212658,407.6787342
72.58333043,392.5807102,407.4192898
72.66666376,392.8402447,407.1597553
72.74999709,393.0998665,406.9001335
72.83333042,393.3595725,406.6404275
72.91666375,393.6193597,406.3806403
72.99999708,393.8792248,406.1207752
73.08333041,394.1391647,405.8608353
73.16666374,394.3991758,405.6008242
73.24999707,394.659255,405.340745
73.3333304,394.9193997,405.0806003
73.41666373,395.1796061,404.8203939
73.49999706,395.4398717,404.5601283
73.58333039,395.7001929,404.2998071
73.66666372,395.9605665,404.0394335
73.74999705,396.2209893,403.7790107
73.83333038,396.4814579,403.5185421
73.91666371,396.7419699,403.2580301
73.99999704,397.0025213,402.9974787
74.08333037,397.2631094,402.7368906
74.1666637,397.5237312,402.4762688
74.24999703,397.784383,402.215617
74.33333036,398.0450616,401.9549384
74.41666369,398.3057645,401.6942355
74.49999702,398.5664875,401.4335125
74.58333035,398.8272284,401.1727716
74.66666368,399.0879837,400.9120163
74.74999701,399.3487497,400.6512503
74.83333034,399.6095242,400.3904758
74.91666367,399.8703032,400.1296968
74.999997,400.1310836,399.8689164
75.08333033,400.3918626,399.6081374
75.16666366,400.6526367,399.3473633
75.24999699,400.9134031,399.0865969
75.33333032,401.1741584,398.8258416
75.41666365,401.4348989,398.5651011
75.49999698,401.6956223,398.3043777
75.58333031,401.9563252,398.0436748
75.66666364,402.2170038,397.7829962
75.74999697,402.4776556,397.5223444
75.8333303,402.7382769,397.2617231
75.91666363,402.9988651,397.0011349
75.99999696,403.259417,396.740583
76.08333029,403.5199285,396.4800715
76.16666362,403.7803975,396.2196025
76.24999695,404.0408204,395.9591796
76.33333028,404.3011939,395.6988061
76.41666361,404.5615151,395.4384849
76.49999694,404.8217802,395.1782198
76.58333027,405.0819871,394.9180129
76.6666636,405.3421318,394.6578682
76.74999693,405.602211,394.397789
76.83333026,405.8622221,394.1377779
76.91666359,406.122162,393.877838
76.99999692,406.3820267,393.6179733
77.08333025,406.6418138,393.3581862
77.16666358,406.9015199,393.0984801
77.24999691,407.1611421,392.8388579
77.33333024,407.4206766,392.5793234
77.41666357,407.6801206,392.3198794
77.4999969,407.9394709,392.0605291
77.58333023,408.1987245,391.8012755
77.66666356,408.4578781,391.5421219
77.74999689,408.7169288,391.2830712
77.83333022,408.9758728,391.0241272
77.91666355,409.2347075,390.7652925
77.99999688,409.4934292,390.5065708
78.08333021,409.7520355,390.2479645
78.16666354,410.0105225,389.9894775
78.24999687,410.2688877,389.7311123
78.3333302,410.5271279,389.4728721
78.41666353,410.785239,389.214761
78.49999686,411.0432189,388.9567811
78.58333019,411.3010644,388.6989356
78.66666352,411.5587715,388.4412285
78.74999685,411.8163379,388.1836621
78.83333018,412.0737601,387.9262399
78.91666351,412.3310353,387.6689647
78.99999684,412.5881599,387.4118401
79.08333017,412.8451309,387.1548691
79.1666635,413.1019452,386.8980548
79.24999683,413.3585999,386.6414001
79.33333016,413.6150911,386.3849089
79.41666349,413.871417,386.128583
79.49999682,414.1275731,385.8724269
79.58333015,414.3835571,385.6164429
79.66666348,414.6393656,385.3606344
79.74999681,414.8949957,385.1050043
79.83333014,415.150444,384.849556
79.91666347,415.4057072,384.5942928
79.9999968,415.6607832,384.3392168
80.08333013,415.9156674,384.0843326
80.16666346,416.1703581,383.8296419
80.24999679,416.4248512,383.5751488
80.33333012,416.6791441,383.3208559
80.41666345,416.9332335,383.0667665
80.49999678,417.187116,382.812884
80.58333011,417.4407893,382.5592107
80.66666344,417.6942498,382.3057502
80.74999677,417.9474943,382.0525057
80.8333301,418.2005203,381.7994797
80.91666343,418.453324,381.546676
80.99999676,418.7059023,381.2940977
81.08333009,418.9582531,381.0417469
81.16666342,419.2103723,380.7896277
81.24999675,419.4622572,380.5377428
81.33333008,419.7139046,380.2860954
81.41666341,419.9653114,380.0346886
81.49999674,420.216475,379.783525
81.58333007,420.4673917,379.5326083
81.6666634,420.7180589,379.2819411
81.74999673,420.9684735,379.0315265
81.83333006,421.2186322,378.7813678
81.91666339,421.4685324,378.5314676
81.99999672,421.7181706,378.2818294
82.08333005,421.9675435,378.0324565
82.16666338,422.2166485,377.7833515
82.24999671,422.4654829,377.5345171
82.33333004,422.7140428,377.2859572
82.41666337,422.9623261,377.0376739
82.4999967,423.2103291,376.7896709
82.58333003,423.4580489,376.5419511
82.66666336,423.7054829,376.2945171
82.74999669,423.9526275,376.0473725
82.83333002,424.1994795,375.8005205
82.91666335,424.4460367,375.5539633
82.99999668,424.6922961,375.3077039
83.08333001,424.9382539,375.0617461
83.16666334,425.1839075,374.8160925
83.24999667,425.4292538,374.5707462
83.33333,425.6742901,374.3257099
83.41666333,425.9190132,374.0809868
83.49999666,426.1634201,373.8365799
83.58332999,426.407508,373.592492
83.66666332,426.6512737,373.3487263
83.74999665,426.8947142,373.1052858
83.83332998,427.1378268,372.8621732
83.91666331,427.3806083,372.6193917
83.99999664,427.6230561,372.3769439
84.08332997,427.8651665,372.1348335
84.1666633,428.1069373,371.8930627
84.24999663,428.3483649,371.6516351
84.33332996,428.5894472,371.4105528
84.41666329,428.8301804,371.1698196
84.49999662,429.070562,370.929438
84.58332995,429.3105892,370.6894108
84.66666328,429.5502584,370.4497416
84.74999661,429.7895675,370.2104325
84.83332994,430.0285132,369.9714868
84.91666327,430.2670929,369.7329071
84.9999966,430.505303,369.494697
85.08332993,430.7431409,369.2568591
85.16666326,430.9806042,369.0193958
85.24999659,431.2176893,368.7823107
85.33332992,431.4543937,368.5456063
85.41666325,431.6907146,368.3092854
85.49999658,431.9266489,368.0733511
85.58332991,432.1621934,367.8378066
85.66666324,432.3973459,367.6026541
85.74999657,432.6321033,367.3678967
85.8333299,432.8664624,367.1335376
85.91666323,433.1004205,366.8995795
85.99999656,433.333975,366.666025
86.08332989,433.5671232,366.4328768
86.16666322,433.7998614,366.2001386
86.24999655,434.0321875,365.9678125
86.33332988,434.2640988,365.7359012
86.41666321,434.495592,365.504408
86.49999654,434.7266641,365.2733359
86.58332987,434.9573129,365.0426871
86.6666632,435.1875352,364.8124648
86.74999653,435.4173283,364.5826717
86.83332986,435.6466895,364.3533105
86.91666319,435.8756157,364.1243843
86.99999652,436.1041042,363.8958958
87.08332985,436.3321528,363.6678472
87.16666318,436.5597578,363.4402422
87.24999651,436.7869167,363.2130833
87.33332984,437.0136271,362.9863729
87.41666317,437.2398859,362.7601141
87.4999965,437.4656909,362.5343091
87.58332983,437.6910385,362.3089615
87.66666316,437.9159264,362.0840736
87.74999649,438.1403516,361.8596484
87.83332982,438.3643117,361.6356883
87.91666315,438.5878041,361.4121959
87.99999648,438.8108252,361.1891748
88.08332981,439.0333737,360.9666263
88.16666314,439.2554455,360.7445545
88.24999647,439.4770384,360.5229616
88.3333298,439.6981501,360.3018499
88.41666313,439.9187776,360.0812224
88.49999646,440.1389176,359.8610824
88.58332979,440.3585684,359.6414316
88.66666312,440.5777269,359.4222731
88.74999645,440.7963908,359.2036092
88.83332978,441.0145565,358.9854435
88.91666311,441.2322222,358.7677778
88.99999644,441.4493848,358.5506152
89.08332977,441.6660417,358.3339583
89.1666631,441.8821905,358.1178095
89.24999643,442.0978285,357.9021715
89.33332976,442.3129528,357.6870472
89.41666309,442.5275609,357.4724391
89.49999642,442.7416507,357.2583493
89.58332975,442.9552186,357.0447814
89.66666308,443.1682627,356.8317373
89.74999641,443.3807805,356.6192195
89.83332974,443.5927687,356.4072313
89.91666307,443.8042256,356.1957744
89.9999964,444.015148,355.984852
90.08332973,444.2255333,355.7744667
90.16666306,444.4353796,355.5646204
90.24999639,444.6446835,355.3553165
90.33332972,444.8534429,355.1465571
90.41666305,445.061655,354.938345
90.49999638,445.2693178,354.7306822
90.58332971,445.4764282,354.5235718
90.66666304,445.6829839,354.3170161
90.74999637,445.8889824,354.1110176
90.8333297,446.0944209,353.9055791
90.91666303,446.2992975,353.7007025
90.99999636,446.5036093,353.4963907
91.08332969,446.7073534,353.2926466
91.16666302,446.9105281,353.0894719
91.24999635,447.1131308,352.8868692
91.33332968,447.3151586,352.6848414
91.41666301,447.516609,352.483391
91.49999634,447.7174801,352.2825199
91.58332967,447.9177692,352.0822308
91.666663,448.1174737,351.8825263
91.74999633,448.3165909,351.6834091
91.83332966,448.515119,351.484881
91.91666299,448.7130557,351.2869443
91.99999632,448.9103979,351.0896021
92.08332965,449.1071434,350.8928566
92.16666298,449.3032899,350.6967101
92.24999631,449.4988347,350.5011653
92.33332964,449.6937761,350.3062239
92.41666297,449.8881113,350.1118887
92.4999963,450.0818381,349.9181619
92.58332963,450.2749535,349.7250465
92.66666296,450.4674559,349.5325441
92.74999629,450.6593428,349.3406572
92.83332962,450.850612,349.149388
92.91666295,451.0412606,348.9587394
92.99999628,451.2312865,348.7687135
93.08332961,451.4206875,348.5793125
93.16666294,451.6094617,348.3905383
93.24999627,451.797606,348.202394
93.3333296,451.9851182,348.0148818
93.41666293,452.1719969,347.8280031
93.49999626,452.3582386,347.6417614
93.58332959,452.5438423,347.4561577
93.66666292,452.7288045,347.2711955
93.74999625,452.9131238,347.0868762
93.83332958,453.0967975,346.9032025
93.91666291,453.2798234,346.7201766
93.99999624,453.4621997,346.5378003
94.08332957,453.6439238,346.3560762
94.1666629,453.8249933,346.1750067
94.24999623,454.0054065,345.9945935
94.33332956,454.1851606,345.8148394
94.41666289,454.3642545,345.6357455
94.49999622,454.5426844,345.4573156
94.58332955,454.7204494,345.2795506
94.66666288,454.8975469,345.1024531
94.74999621,455.0739747,344.9260253
94.83332954,455.2497309,344.7502691
94.91666287,455.4248129,344.5751871
94.9999962,455.5992189,344.4007811
95.08332953,455.7729466,344.2270534
95.16666286,455.9459942,344.0540058
95.24999619,456.118359,343.881641
95.33332952,456.2900398,343.7099602
95.41666285,456.4610333,343.5389667
95.49999618,456.6313388,343.3686612
95.58332951,456.8009529,343.1990471
95.66666284,456.9698744,343.0301256
95.74999617,457.1381011,342.8618989
95.8333295,457.3056307,342.6943693
95.91666283,457.4724614,342.5275386
95.99999616,457.638591,342.361409
96.08332949,457.8040173,342.1959827
96.16666282,457.9687388,342.0312612
96.24999615,458.132753,341.867247
96.33332948,458.2960579,341.7039421
96.41666281,458.4586519,341.5413481
96.49999614,458.6205331,341.3794669
96.58332947,458.7816989,341.2183011
96.6666628,458.9421478,341.0578522
96.74999613,459.1018778,340.8981222
96.83332946,459.2608864,340.7391136
96.91666279,459.4191729,340.5808271
96.99999612,459.576734,340.423266
97.08332945,459.7335685,340.2664315
97.16666278,459.8896746,340.1103254
97.24999611,460.0450499,339.9549501
97.33332944,460.1996928,339.8003072
97.41666277,460.3536014,339.6463986
97.4999961,460.506774,339.493226
97.58332943,460.6592082,339.3407918
97.66666276,460.8109028,339.1890972
97.74999609,460.9618555,339.0381445
97.83332942,461.1120645,338.8879355
97.91666275,461.2615281,338.7384719
97.99999608,461.4102444,338.5897556
98.08332941,461.5582116,338.4417884
98.16666274,461.705428,338.294572
98.24999607,461.8518913,338.1481087
98.3333294,461.9976006,338.0023994
98.41666273,462.1425537,337.8574463
98.49999606,462.2867483,337.7132517
98.58332939,462.4301836,337.5698164
98.66666272,462.5728572,337.4271428
98.74999605,462.7147675,337.2852325
98.83332938,462.8559126,337.1440874
98.91666271,462.9962911,337.0037089
98.99999604,463.1359014,336.8640986
99.08332937,463.2747415,336.7252585
99.1666627,463.4128097,336.5871903
99.24999603,463.5501043,336.4498957
99.33332936,463.6866237,336.3133763
99.41666269,463.8223664,336.1776336
99.49999602,463.9573304,336.0426696
99.58332935,464.0915145,335.9084855
99.66666268,464.2249168,335.7750832
99.74999601,464.3575356,335.6424644
99.83332934,464.489369,335.510631
99.91666267,464.6204161,335.3795839
99.999996,464.7506748,335.2493252
100.0833293,464.8801441,335.1198559
100.1666627,465.0088214,334.9911786
100.249996,465.1367061,334.8632939
100.3333293,465.2637961,334.7362039
100.4166627,465.39009,334.60991
100.499996,465.5155864,334.4844136
100.5833293,465.6402836,334.3597164
100.6666626,465.7641798,334.2358202
100.749996,465.8872741,334.1127259
100.8333293,466.0095647,333.9904353
100.9166626,466.1310502,333.8689498
100.999996,466.2517288,333.7482712
101.0833293,466.3715993,333.6284007
101.1666626,466.4906602,333.5093398
101.249996,466.6089103,333.3910897
101.3333293,466.7263476,333.2736524
101.4166626,466.842971,333.157029
101.4999959,466.958779,333.041221
101.5833293,467.0737703,332.9262297
101.6666626,467.1879436,332.8120564
101.7499959,467.301297,332.698703
101.8333293,467.4138296,332.5861704
101.9166626,467.5255398,332.4744602
101.9999959,467.6364265,332.3635735
102.0833293,467.746488,332.253512
102.1666626,467.8557234,332.1442766
102.2499959,467.9641309,332.0358691
102.3333292,468.0717091,331.9282909
102.4166626,468.1784572,331.8215428
102.4999959,468.2843738,331.7156262
102.5833292,468.3894572,331.6105428
102.6666626,468.4937063,331.5062937
102.7499959,468.5971204,331.4028796
102.8333292,468.6996972,331.3003028
102.9166626,468.8014362,331.1985638
102.9999959,468.9023361,331.0976639
103.0833292,469.0023955,330.9976045
103.1666625,469.1016132,330.8983868
103.2499959,469.1999877,330.8000123
103.3333292,469.2975182,330.7024818
103.4166625,469.3942038,330.6057962
103.4999959,469.4900426,330.5099574
103.5833292,469.5850339,330.4149661
103.6666625,469.6791761,330.3208239
103.7499959,469.7724685,330.2275315
103.8333292,469.8649098,330.1350902
103.9166625,469.9564989,330.0435011
103.9999958,470.0472346,329.9527654
104.0833292,470.1371159,329.8628841
104.1666625,470.2261416,329.7738584
104.2499958,470.3143107,329.6856893
104.3333292,470.4016223,329.5983777
104.4166625,470.4880751,329.5119249
104.4999958,470.5736677,329.4263323
104.5833292,470.6583997,329.3416003
104.6666625,470.7422698,329.2577302
104.7499958,470.8252771,329.1747229
104.8333291,470.9074201,329.0925799
104.9166625,470.9886985,329.0113015
104.9999958,471.0691109,328.9308891
105.0833291,471.1486564,328.8513436
105.1666625,471.2273338,328.7726662
105.2499958,471.3051428,328.6948572
